FNloss,cp,precision,precision_std,recall,recall_std,accuracy,accuracy_std
1,0,0.8917643506678034,0.08274290877517917,0.9235294117647058,0.0834197936713045,0.9031932773109244,0.07346928313801737
1.1,0,0.9050650042625745,0.07722623299239746,0.9352941176470588,0.07568729045340701,0.9149579831932773,0.05954578602381915
1.2,0,0.9154388422035481,0.07801011405529264,0.9117647058823529,0.07964743533956825,0.9089915966386555,0.059658013153088954
1.3,0,0.9109547152194211,0.07612149588406943,0.9,0.055804899885324354,0.9031932773109244,0.060560975541893214
1.4,0,0.8753543171654626,0.09313125906933493,0.9117647058823529,0.07466444221435205,0.8855462184873949,0.06867008336813765
1.5,0,0.9060079119367045,0.08079047859615238,0.9176470588235294,0.0690463406339569,0.9060504201680672,0.05694726783764721
1.6,0,0.900452356381149,0.07975724615616972,0.9117647058823529,0.06353667351380256,0.9002521008403361,0.052315827038245666
1.7000000000000002,0,0.8544295900178253,0.08910954167041835,0.8941176470588235,0.07744477512992747,0.8649579831932773,0.06097447953744211
1.8,0,0.8698396112831097,0.09064194379593209,0.9117647058823529,0.07466444221435205,0.8826050420168067,0.06804941496725928
1.9,0,0.894937650498796,0.07881194632590503,0.9117647058823529,0.06353667351380256,0.8973109243697479,0.05242332652950126
2,0,0.8724034462269756,0.08710551008240774,0.9176470588235294,0.06904634063395691,0.8854621848739496,0.05810019454342275
2.1,0,0.890452356381149,0.07251750013078076,0.9235294117647058,0.05580489988532435,0.9002521008403361,0.04647843037316175
2.2,2.0661306655565717e-4,0.8700408496732026,0.09347495481670329,0.9,0.06820598874872977,0.8766386554621849,0.06638809108363941
2.3,0,0.8948968008255934,0.07376230090751491,0.9117647058823529,0.06353667351380256,0.8973109243697479,0.04659939801838559
2.4000000000000004,0,0.8667625168089564,0.08710847881534087,0.9235294117647058,0.06820598874872975,0.8826050420168067,0.04179971930135767
2.5,0,0.8897088923288614,0.07657929089665368,0.9117647058823529,0.06353667351380256,0.8942857142857142,0.05055040757610067
2.6,0,0.8711437908496732,0.07812588777078762,0.888235294117647,0.07042464704340383,0.8739495798319328,0.055388571241695224
2.7,0,0.85125128998968,0.07997435142170718,0.9176470588235294,0.06323339410430236,0.8736974789915966,0.05577543600605424
2.8,0,0.871858875128999,0.08287037296719246,0.9176470588235294,0.06323339410430236,0.8855462184873949,0.05285113799447467
2.9000000000000004,0,0.8759180426556588,0.07487071679408931,0.9176470588235294,0.06323339410430236,0.8884873949579831,0.04571588191314459
3,0,0.8693820949432405,0.07644879024475162,0.9058823529411765,0.06904634063395691,0.8799159663865546,0.04830361454409132
3.1,0.038634667428474705,0.8106072277395807,0.1216363956104002,0.9117647058823529,0.07964743533956825,0.8384873949579832,0.10042928985132409
3.2,0.003358295438334982,0.8518589499110094,0.08891397196568984,0.9352941176470588,0.06473558438909482,0.8796638655462184,0.06130013869780702
3.3000000000000003,0,0.8568881896770912,0.07731103631795928,0.9470588235294117,0.06473558438909484,0.8884873949579831,0.04974343546229768
3.4000000000000004,7.532912526569784e-4,0.845074659639877,0.0830910193306828,0.9411764705882353,0.06792356108113247,0.8767226890756302,0.043638274192407726
3.5,0,0.8337760622104746,0.09775602331668358,0.9411764705882353,0.06792356108113247,0.8678151260504201,0.06986878255957807
3.6,0,0.8580942440286564,0.0842025896383919,0.9470588235294117,0.06473558438909484,0.8884873949579831,0.06023132000112033
3.7,0,0.833050505050505,0.09620931518777523,0.9411764705882353,0.06792356108113247,0.8678991596638655,0.06704316631659055
3.8000000000000003,0,0.8477463768115941,0.09061030351129343,0.9352941176470588,0.06473558438909482,0.8767226890756302,0.0648930200365411
3.9000000000000004,0,0.8505797101449275,0.0850548293111598,0.9352941176470588,0.06473558438909482,0.8796638655462184,0.05971158386881711
4,0,0.8588375986272742,0.09134111053475077,0.9352941176470588,0.06473558438909482,0.8853781512605041,0.07005960071815001
4.1,0,0.8511389268626111,0.10715613988453283,0.9470588235294117,0.06473558438909484,0.8795798319327731,0.08721795801694146
4.2,0.01387275968603071,0.8423117731941261,0.08808098832777533,0.9352941176470588,0.06473558438909482,0.8738655462184873,0.060578657890957684
4.300000000000001,0,0.8499678998220188,0.0761351551794577,0.9529411764705882,0.06678190731735846,0.8884033613445378,0.060283079701610294
4.4,6.743934877370982e-4,0.8477335126547672,0.08774720226519774,0.9647058823529412,0.06323339410430236,0.891344537815126,0.06952993741009013
4.5,0,0.8343150769079561,0.10227854264908307,0.9647058823529412,0.06323339410430236,0.8766386554621849,0.08869941516259477
4.6,0,0.8407420890830501,0.07200235448758358,0.9705882352941176,0.05716619504750295,0.8884033613445378,0.04783736410566032
