max_depth,eta,cutoff,precision,precision_std,recall,recall_std,accuracy,accuracy_std
3,0.05,0.5,0.9487847222222222,0.020977510370823915,0.9411764705882353,0.06288499809704104,0.9448529411764706,0.02914797673426809
3,0.05,0.5,0.945942265795207,0.017279621001323863,0.9362745098039216,0.05296097866932471,0.9411764705882353,0.025082437218307115
3,0.05,0.5,0.9594566993464052,0.028344492943675994,0.9522058823529411,0.053563875998618574,0.9558823529411764,0.03396178054056623
3,0.05,0.5,0.9520244238046096,0.03905794331717158,0.961764705882353,0.051476116465612995,0.9558823529411764,0.03373760792214144
3,0.05,0.5,0.9419891640866873,0.0422744176195916,0.9632352941176471,0.04848385833792552,0.9509803921568627,0.03321527662195765
3,0.05,0.5,0.9423399184235097,0.03902732929549166,0.9684873949579832,0.04662694760839912,0.953781512605042,0.03144249904852053
3,0.05,0.5,0.9426029841761265,0.036429373679256805,0.9724264705882353,0.04478464798031124,0.9559873949579831,0.029937028291744296
3,0.05,0.5,0.9428075908726063,0.03428957945408122,0.9754901960784313,0.04305441498302354,0.9576097105508871,0.028556202739489805
3,0.05,0.5,0.9428078775369797,0.032487794060006195,0.975,0.04188678438433535,0.957436974789916,0.027464092396836216
5,0.05,0.5,0.9320175438596491,0.02485380116959063,1,0,0.9632352941176471,0.01470588235294118
5,0.05,0.5,0.9434903895768834,0.0283336456551111,0.9485294117647058,0.06623480155644727,0.9448529411764706,0.024544792952831775
5,0.05,0.5,0.9417999656002752,0.022760185446304725,0.9313725490196079,0.06057984124052203,0.9362745098039216,0.02455432676284476
5,0.05,0.5,0.9563499742002064,0.032516681328654935,0.9485294117647058,0.06027618097623294,0.9522058823529411,0.03541645464350676
5,0.05,0.5,0.9542612659098727,0.03383998763484246,0.9588235294117647,0.05757182175642271,0.9558823529411764,0.03373760792214144
5,0.05,0.5,0.9436095344570576,0.039230935757917154,0.9583333333333334,0.05340565404015005,0.9497549019607843,0.03412290137980355
5,0.05,0.5,0.9437288073123986,0.03620973643388969,0.9642857142857143,0.05147892422826082,0.9527310924369747,0.032357185020022196
5,0.05,0.5,0.9438182619539044,0.03379382832482694,0.96875,0.0495191184930398,0.9550682773109244,0.030844168909673637
5,0.05,0.5,0.9438878377861866,0.03180480734896094,0.9722222222222222,0.047656106851477816,0.9567927170868348,0.02944664369878725
5,0.05,0.5,0.9438617991056072,0.03013318972288543,0.9735294117647059,0.04604873726315619,0.957436974789916,0.02826018413314207
7,0.05,0.5,0.9320175438596491,0.02485380116959063,1,0,0.9632352941176471,0.01470588235294118
7,0.05,0.5,0.9586558307533539,0.0380320853943949,0.9485294117647058,0.06623480155644727,0.9522058823529411,0.02188305321008368
7,0.05,0.5,0.9522166322669419,0.03181439314588441,0.9362745098039216,0.05860028940562484,0.9436274509803921,0.02332239591466939
7,0.05,0.5,0.9641624742002064,0.03462509920023128,0.9522058823529411,0.05771004961867231,0.9577205882352942,0.032162989612400494
7,0.05,0.5,0.9605112659098727,0.03598148940916217,0.961764705882353,0.054900117910984106,0.9602941176470589,0.030587937602742882
7,0.05,0.5,0.948817867790391,0.04223773302198075,0.9607843137254902,0.051065572487201845,0.9534313725490196,0.032354878652363965
7,0.05,0.5,0.9481930930266843,0.03901480146385667,0.9663865546218487,0.04915946435513794,0.9558823529411764,0.03048163089244712
7,0.05,0.5,0.9477245119539044,0.03643259843026442,0.9705882352941176,0.047248195817794054,0.9578256302521009,0.028922812947519805
7,0.05,0.5,0.9473600600084088,0.03430352532626257,0.9738562091503268,0.04544380905472997,0.9592436974789916,0.027522222602725202
7,0.05,0.5,0.9456624097007224,0.03355993930248767,0.9735294117647059,0.04407992354011785,0.958172268907563,0.026589760911667794
9,0.05,0.5,0.9320175438596491,0.02485380116959063,1,0,0.9632352941176471,0.01470588235294118
9,0.05,0.5,0.9508433307533539,0.03458947864451407,0.9338235294117647,0.07977662834473752,0.9411764705882353,0.027230002934486814
9,0.05,0.5,0.9470082989336085,0.028190133547499243,0.9264705882352942,0.06695178623288191,0.9362745098039216,0.02455432676284476
9,0.05,0.5,0.9602562242002064,0.033828864469477,0.9448529411764706,0.06609472074777717,0.9522058823529411,0.03541645464350676
9,0.05,0.5,0.9521231080151359,0.036221927867342504,0.9558823529411764,0.06293669148686107,0.9529411764705882,0.03221897397089213
9,0.05,0.5,0.9418277362114437,0.04047196759157979,0.9558823529411764,0.05818063000551063,0.9473039215686274,0.032427450433974325
9,0.05,0.5,0.9422015516733009,0.03736557124016276,0.9621848739495799,0.055952337130078925,0.9506302521008403,0.031058034820079402
9,0.05,0.5,0.9424819132696938,0.03487980590946446,0.9669117647058824,0.05374157757637346,0.9532300420168067,0.029815690029453522
9,0.05,0.5,0.9426999722891105,0.032832179768675814,0.9705882352941176,0.05166529797962824,0.9551587301587301,0.028600474451189167
9,0.05,0.5,0.941468330753354,0.03201593774292179,0.9705882352941176,0.049842267396254324,0.9544957983193277,0.027473320900617833
3,0.1,0.5,0.9320175438596491,0.02485380116959063,1,0,0.9632352941176471,0.01470588235294118
3,0.1,0.5,0.9425712719298246,0.02847021302335454,0.9411764705882353,0.06288499809704104,0.9411764705882353,0.027230002934486814
3,0.1,0.5,0.9417999656002752,0.022760185446304725,0.9362745098039216,0.05296097866932471,0.9387254901960784,0.02332239591466939
3,0.1,0.5,0.9563499742002064,0.032516681328654935,0.9522058823529411,0.053563875998618574,0.9540441176470588,0.03390867373631621
3,0.1,0.5,0.9492466460268317,0.03740701804076966,0.961764705882353,0.051476116465612995,0.9544117647058823,0.03232478369404618
3,0.1,0.5,0.9396743492718724,0.040441088313726434,0.9632352941176471,0.04848385833792552,0.9497549019607843,0.031842245356421536
3,0.1,0.5,0.9403557914393827,0.03736411945318234,0.9684873949579832,0.04662694760839912,0.9527310924369747,0.0303122349047633
3,0.1,0.5,0.9408668730650155,0.03489736111647369,0.9724264705882353,0.04478464798031124,0.9550682773109244,0.028978322162034283
3,0.1,0.5,0.9398836142644192,0.0337571885608684,0.9754901960784313,0.04305441498302354,0.9559757236227824,0.027732385853483026
3,0.1,0.5,0.9390970072239422,0.03280089774038385,0.9779411764705882,0.041460986447672606,0.9567016806722689,0.026677800584166488
5,0.1,0.5,0.9320175438596491,0.02485380116959063,1,0,0.9632352941176471,0.01470588235294118
5,0.1,0.5,0.9586558307533539,0.0380320853943949,0.9411764705882353,0.07030756525496434,0.9485294117647058,0.02079725827019258
5,0.1,0.5,0.9525230048159614,0.03167719463387435,0.9362745098039216,0.05860028940562483,0.9436274509803921,0.019663468335927105
5,0.1,0.5,0.9643922536119711,0.034448112162798895,0.9522058823529411,0.05771004961867231,0.9577205882352942,0.030316953129541628
5,0.1,0.5,0.9606950894392845,0.03586695015241951,0.961764705882353,0.054900117910984106,0.9602941176470589,0.02906138041670837
5,0.1,0.5,0.9489710540649008,0.042201552477253323,0.9607843137254902,0.051065572487201845,0.9534313725490196,0.031170759823760677
5,0.1,0.5,0.9483243955476928,0.038983655559089114,0.9663865546218487,0.04915946435513794,0.9558823529411764,0.029411764705882363
5,0.1,0.5,0.9478394016597868,0.036405101952006004,0.9705882352941176,0.047248195817794054,0.9578256302521009,0.02794135480960621
5,0.1,0.5,0.9460814174597714,0.035387033792792386,0.9738562091503268,0.04544380905472997,0.9584267040149393,0.026702134167415185
5,0.1,0.5,0.9458360208118335,0.03353458390439928,0.975,0.04395394464992137,0.9589075630252101,0.025664086942572627
7,0.1,0.5,0.9444444444444444,0,1,0,0.9705882352941176,0
7,0.1,0.5,0.9722222222222222,0.029695693545824946,0.9411764705882353,0.07030756525496434,0.9558823529411764,0.02223320429466043
7,0.1,0.5,0.9612608932461874,0.028714857624359613,0.9313725490196079,0.060579841240522035,0.946078431372549,0.024554326762844764
7,0.1,0.5,0.9709456699346405,0.0300800362461102,0.9485294117647058,0.06027618097623294,0.9595588235294118,0.03199444876878573
7,0.1,0.5,0.9606746646026831,0.035896384864999714,0.9588235294117647,0.05757182175642271,0.9588235294117647,0.029256556420872947
7,0.1,0.5,0.9487103686503842,0.04255931094022296,0.9558823529411764,0.0527561415466401,0.9509803921568627,0.03206294896690791
7,0.1,0.5,0.9481009509066785,0.03930986932667026,0.9621848739495799,0.051166792750028986,0.953781512605042,0.030406460294927707
7,0.1,0.5,0.9476438875988992,0.036706759706747645,0.9669117647058824,0.049413345958253474,0.9559873949579831,0.02898992691849676
7,0.1,0.5,0.9459076271834269,0.0356532152897105,0.9705882352941176,0.04768491078692809,0.9567927170868348,0.027717174287464896
7,0.1,0.5,0.9443552201582387,0.03473683877278475,0.9705882352941176,0.04614497297369036,0.9559663865546218,0.02669056597359562
9,0.1,0.5,0.9444444444444444,0,1,0,0.9705882352941176,0
9,0.1,0.5,0.9722222222222222,0.029695693545824946,0.9411764705882353,0.07030756525496434,0.9558823529411764,0.02223320429466043
9,0.1,0.5,0.9612608932461874,0.028714857624359613,0.9313725490196079,0.060579841240522035,0.946078431372549,0.024554326762844764
9,0.1,0.5,0.9709456699346405,0.0300800362461102,0.9485294117647058,0.06027618097623294,0.9595588235294118,0.03199444876878573
9,0.1,0.5,0.9606746646026831,0.035896384864999714,0.9588235294117647,0.05757182175642271,0.9588235294117647,0.029256556420872947
9,0.1,0.5,0.9487103686503842,0.04255931094022296,0.9558823529411764,0.0527561415466401,0.9509803921568627,0.03206294896690791
9,0.1,0.5,0.9481009509066785,0.03930986932667026,0.9621848739495799,0.051166792750028986,0.953781512605042,0.030406460294927707
9,0.1,0.5,0.9476438875988992,0.036706759706747645,0.9669117647058824,0.049413345958253474,0.9559873949579831,0.02898992691849676
9,0.1,0.5,0.9459076271834269,0.0356532152897105,0.9705882352941176,0.04768491078692809,0.9567927170868348,0.027717174287464896
9,0.1,0.5,0.9443552201582387,0.03473683877278475,0.9705882352941176,0.04614497297369036,0.9559663865546218,0.02669056597359562
3,0.15000000000000002,0.5,0.9444444444444444,0,1,0,0.9705882352941176,0
3,0.15000000000000002,0.5,0.9487847222222222,0.020977510370823915,0.9338235294117647,0.07331902675048382,0.9411764705882353,0.03144249904852052
3,0.15000000000000002,0.5,0.945942265795207,0.017279621001323863,0.9313725490196079,0.06057984124052203,0.9387254901960784,0.026480489334662356
3,0.15000000000000002,0.5,0.9594566993464052,0.028344492943675994,0.9485294117647058,0.06027618097623293,0.9540441176470588,0.03556878418367007
3,0.15000000000000002,0.5,0.953968868249054,0.02930204924887688,0.9588235294117647,0.05757182175642271,0.9558823529411764,0.03235997671883418
3,0.15000000000000002,0.5,0.9433658697397087,0.036013324779083075,0.9583333333333334,0.05340565404015005,0.9497549019607843,0.03300228013269953
3,0.15000000000000002,0.5,0.9435199518403853,0.033241015748149416,0.9642857142857143,0.05147892422826082,0.9527310924369747,0.031351387587645135
3,0.15000000000000002,0.5,0.9436355134158927,0.03102395009175545,0.96875,0.0495191184930398,0.9550682773109244,0.029925790808724876
3,0.15000000000000002,0.5,0.9437253946412874,0.02919852075751935,0.9722222222222222,0.047656106851477816,0.9567927170868348,0.02859498710967564
3,0.15000000000000002,0.5,0.942391210870313,0.028725742940300416,0.9720588235294118,0.046120932871525466,0.9559663865546218,0.027509052111041522
5,0.15000000000000002,0.5,0.9320175438596491,0.02485380116959063,1,0,0.9632352941176471,0.01470588235294118
5,0.15000000000000002,0.5,0.9434903895768834,0.0283336456551111,0.9558823529411764,0.05214148590752461,0.9485294117647058,0.020797258270192576
5,0.15000000000000002,0.5,0.9421063381492948,0.02272175395209096,0.9411764705882353,0.05016487443661423,0.9411764705882353,0.021722027819882254
5,0.15000000000000002,0.5,0.9565797536119711,0.03238733021486887,0.9558823529411764,0.050373461092804446,0.9558823529411764,0.032218973970892135
5,0.15000000000000002,0.5,0.9516673116615066,0.03205077267134264,0.9647058823529412,0.04828133421577196,0.9573529411764706,0.029373039521601623
5,0.15000000000000002,0.5,0.9414479059167526,0.03734433658156547,0.9632352941176471,0.045274682780308134,0.9509803921568627,0.030867633401929537
5,0.15000000000000002,0.5,0.9418759828492801,0.034483798608645595,0.9684873949579832,0.04379224324329138,0.953781512605042,0.02933385260953317
5,0.15000000000000002,0.5,0.9421970405486756,0.03219379993273817,0.9724264705882353,0.04221878129359887,0.9559873949579831,0.028010820454582686
5,0.15000000000000002,0.5,0.9410659853610059,0.031328322191330166,0.9754901960784313,0.040693445421187406,0.9567927170868348,0.02681063619463168
5,0.15000000000000002,0.5,0.9414038312693498,0.029696033726846913,0.9779411764705882,0.03926279222095062,0.958172268907563,0.025742061869293197
7,0.15000000000000002,0.5,0.9320175438596491,0.02485380116959063,1,0,0.9632352941176471,0.01470588235294118
7,0.15000000000000002,0.5,0.9508433307533539,0.03458947864451407,0.9338235294117647,0.07977662834473752,0.9411764705882353,0.027230002934486814
7,0.15000000000000002,0.5,0.9473146714826282,0.02809722734178877,0.9313725490196079,0.06556710929678974,0.9387254901960784,0.02332239591466939
7,0.15000000000000002,0.5,0.9604860036119711,0.0336761315575369,0.9485294117647058,0.06398889753757146,0.9540441176470588,0.03390867373631621
7,0.15000000000000002,0.5,0.9547923116615067,0.03360592999839484,0.9588235294117647,0.06065267546128457,0.9558823529411764,0.030921028413991
7,0.15000000000000002,0.5,0.9440520725834193,0.039190609601877605,0.9583333333333334,0.0561520391609307,0.9497549019607843,0.03184224535642154
7,0.15000000000000002,0.5,0.9441081257064229,0.036171565008930394,0.9642857142857143,0.053910957278607244,0.9527310924369747,0.0303122349047633
7,0.15000000000000002,0.5,0.9441501655486756,0.0337575382244828,0.96875,0.05172409783777168,0.9550682773109244,0.028978322162034283
7,0.15000000000000002,0.5,0.9428020964721171,0.0328212591739659,0.9722222222222222,0.049687329064085475,0.9559757236227824,0.027732385853483026
7,0.15000000000000002,0.5,0.9415602425180598,0.032009529885154514,0.9720588235294118,0.048006114122768874,0.9552310924369748,0.02668255120995249
9,0.15000000000000002,0.5,0.9320175438596491,0.02485380116959063,1,0,0.9632352941176471,0.01470588235294118
9,0.15000000000000002,0.5,0.9508433307533539,0.03458947864451407,0.9338235294117647,0.07977662834473752,0.9411764705882353,0.027230002934486814
9,0.15000000000000002,0.5,0.9473146714826282,0.02809722734178877,0.9313725490196079,0.06556710929678974,0.9387254901960784,0.02332239591466939
9,0.15000000000000002,0.5,0.9604860036119711,0.0336761315575369,0.9485294117647058,0.06398889753757146,0.9540441176470588,0.03390867373631621
9,0.15000000000000002,0.5,0.9547923116615067,0.03360592999839484,0.9588235294117647,0.06065267546128457,0.9558823529411764,0.030921028413991
9,0.15000000000000002,0.5,0.9440520725834193,0.039190609601877605,0.9583333333333334,0.0561520391609307,0.9497549019607843,0.03184224535642154
9,0.15000000000000002,0.5,0.9441081257064229,0.036171565008930394,0.9642857142857143,0.053910957278607244,0.9527310924369747,0.0303122349047633
9,0.15000000000000002,0.5,0.9441501655486756,0.0337575382244828,0.96875,0.05172409783777168,0.9550682773109244,0.028978322162034283
9,0.15000000000000002,0.5,0.9428020964721171,0.0328212591739659,0.9722222222222222,0.049687329064085475,0.9559757236227824,0.027732385853483026
9,0.15000000000000002,0.5,0.9415602425180598,0.032009529885154514,0.9720588235294118,0.048006114122768874,0.9552310924369748,0.02668255120995249
3,0.2,0.5,0.9444444444444444,0,1,0,0.9705882352941176,0
3,0.2,0.5,0.9565972222222222,0.026959679050994435,0.9411764705882353,0.06288499809704104,0.9485294117647058,0.026070742953762313
3,0.2,0.5,0.9511505991285403,0.022981977649907084,0.9362745098039216,0.05296097866932471,0.9436274509803921,0.02332239591466939
3,0.2,0.5,0.9633629493464052,0.029403714232741438,0.9522058823529411,0.053563875998618574,0.9577205882352942,0.032162989612400494
3,0.2,0.5,0.9521231080151359,0.03622192786734251,0.961764705882353,0.051476116465612995,0.9558823529411764,0.02941176470588236
3,0.2,0.5,0.9442500501662653,0.03853042531408128,0.9632352941176471,0.04848385833792552,0.9522058823529411,0.02851906105903352
3,0.2,0.5,0.9442778207774337,0.03556203973084003,0.9684873949579832,0.04662694760839912,0.9548319327731092,0.02712474547468964
3,0.2,0.5,0.9442986487358102,0.03318855285415501,0.9724264705882353,0.04478464798031124,0.956906512605042,0.025921325454032914
3,0.2,0.5,0.9443148482589917,0.031234576461449618,0.9754901960784313,0.04305441498302354,0.9584267040149393,0.024781866242335752
3,0.2,0.5,0.9416790290677675,0.03154309682706767,0.975,0.04188678438433535,0.9567016806722689,0.02405452422803537
5,0.2,0.5,0.9320175438596491,0.02485380116959063,1,0,0.9632352941176471,0.01470588235294118
5,0.2,0.5,0.9503224974200206,0.034849491952562234,0.9264705882352942,0.08753221284033473,0.9375,0.03311740077822364
5,0.2,0.5,0.9463547041623667,0.02842756049474002,0.9166666666666666,0.07294778878659681,0.9313725490196079,0.028962703759843
5,0.2,0.5,0.959766028121775,0.0341787862560241,0.9375,0.07274086980999823,0.9485294117647058,0.03946002313234923
5,0.2,0.5,0.9622572669418644,0.033329110770907326,0.95,0.06953549343991874,0.9558823529411764,0.038761560450615844
5,0.2,0.5,0.950516533367733,0.04047615530519606,0.9534313725490196,0.06485490086794864,0.9509803921568627,0.03747188572180036
5,0.2,0.5,0.9496490920929775,0.03742041072285988,0.9600840336134454,0.0621160696401588,0.953781512605042,0.035283741601664226
5,0.2,0.5,0.9489985111369109,0.0349666024962401,0.9650735294117647,0.0595015478810893,0.9559873949579831,0.033458404979083506
5,0.2,0.5,0.9484925037266368,0.03293990307983691,0.9689542483660131,0.057094091346265266,0.9576097105508871,0.03183053352022375
5,0.2,0.5,0.9466816090471276,0.03236737656498176,0.9691176470588235,0.05490330746032078,0.9567016806722689,0.03055344864813533
7,0.2,0.5,0.9444444444444444,0,1,0,0.9705882352941176,0
7,0.2,0.5,0.9487234477124182,0.021119735365083367,0.9338235294117647,0.07977662834473752,0.9411764705882353,0.03515378262748217
7,0.2,0.5,0.9459014161220043,0.017382259962289537,0.9313725490196079,0.06556710929678974,0.9387254901960784,0.029300144702812416
7,0.2,0.5,0.9594260620915033,0.028406035635848412,0.9485294117647058,0.06398889753757146,0.9540441176470588,0.03715479325811216
7,0.2,0.5,0.9567221362229102,0.03098145112346338,0.9588235294117647,0.06065267546128457,0.9573529411764706,0.03502867155625768
7,0.2,0.5,0.9454165950005733,0.038207094401655026,0.9558823529411764,0.05553465665117256,0.9497549019607843,0.036260394479556465
7,0.2,0.5,0.9452777163496977,0.035265252913888934,0.9621848739495799,0.0536129868158939,0.9527310924369747,0.03428036259899167
7,0.2,0.5,0.9451735573615411,0.032912718347860415,0.9669117647058824,0.05162284338927589,0.9550682773109244,0.0326034101917316
7,0.2,0.5,0.9437117780835531,0.03209325261151221,0.9705882352941176,0.04971495616050098,0.9559757236227824,0.031093590567988574
7,0.2,0.5,0.9424606553147574,0.031375567671801455,0.9720588235294118,0.048006114122768874,0.9559663865546218,0.029830066312688808
9,0.2,0.5,0.9444444444444444,0,1,0,0.9705882352941176,0
9,0.2,0.5,0.9487234477124182,0.021119735365083367,0.9338235294117647,0.07977662834473752,0.9411764705882353,0.03515378262748217
9,0.2,0.5,0.9459014161220043,0.017382259962289537,0.9313725490196079,0.06556710929678974,0.9387254901960784,0.029300144702812416
9,0.2,0.5,0.9594260620915033,0.028406035635848412,0.9485294117647058,0.06398889753757146,0.9540441176470588,0.03715479325811216
9,0.2,0.5,0.9567221362229102,0.03098145112346338,0.9588235294117647,0.06065267546128457,0.9573529411764706,0.03502867155625768
9,0.2,0.5,0.9454165950005733,0.038207094401655026,0.9558823529411764,0.05553465665117256,0.9497549019607843,0.036260394479556465
9,0.2,0.5,0.9452777163496977,0.035265252913888934,0.9621848739495799,0.0536129868158939,0.9527310924369747,0.03428036259899167
9,0.2,0.5,0.9451735573615411,0.032912718347860415,0.9669117647058824,0.05162284338927589,0.9550682773109244,0.0326034101917316
9,0.2,0.5,0.9437117780835531,0.03209325261151221,0.9705882352941176,0.04971495616050098,0.9559757236227824,0.031093590567988574
9,0.2,0.5,0.9424606553147574,0.031375567671801455,0.9720588235294118,0.048006114122768874,0.9559663865546218,0.029830066312688808
3,0.25,0.5,0.9320175438596491,0.02485380116959063,1,0,0.9632352941176471,0.01470588235294118
3,0.25,0.5,0.9586558307533539,0.0380320853943949,0.9411764705882353,0.07030756525496434,0.9485294117647058,0.02079725827019258
3,0.25,0.5,0.9528293773649811,0.03153615249232507,0.9411764705882353,0.05608603466150544,0.946078431372549,0.016980890270283114
3,0.25,0.5,0.9646220330237358,0.034268567690656955,0.9558823529411764,0.054761725661839,0.9595588235294118,0.028159620816362894
3,0.25,0.5,0.963656690746474,0.03655612796539582,0.9647058823529412,0.0519164676563581,0.9632352941176471,0.0284278137340665
3,0.25,0.5,0.9516827198715744,0.04305202884831928,0.9656862745098039,0.048806013764594536,0.9571078431372549,0.030018256651754636
3,0.25,0.5,0.9506486805248415,0.03981885241257019,0.9705882352941176,0.04667600280093366,0.9590336134453782,0.028118957082778742
3,0.25,0.5,0.9498731510147919,0.03721963196415163,0.9742647058823529,0.0446676656786844,0.9605829831932773,0.026570640857146333
3,0.25,0.5,0.9492699613958644,0.03507099590107871,0.9771241830065359,0.042830588063971775,0.9616946778711485,0.02520878347985848
3,0.25,0.5,0.9462203302373581,0.03534214407705962,0.9779411764705882,0.041460986447672606,0.9603781512605042,0.024554832894184416
5,0.25,0.5,0.9320175438596491,0.02485380116959063,1,0,0.9632352941176471,0.01470588235294118
5,0.25,0.5,0.9586558307533539,0.0380320853943949,0.9264705882352942,0.08753221284033473,0.9411764705882353,0.027230002934486814
5,0.25,0.5,0.9522166322669419,0.03181439314588441,0.9215686274509803,0.0724067593996075,0.9362745098039216,0.02455432676284476
5,0.25,0.5,0.9641624742002064,0.03462509920023128,0.9411764705882353,0.07123883186111746,0.9522058823529411,0.03541645464350676
5,0.25,0.5,0.9632890436876504,0.036810739567282647,0.9529411764705882,0.06774457905440422,0.9573529411764706,0.03502867155625768
5,0.25,0.5,0.9508890178878568,0.04383608657486656,0.9509803921568627,0.06173526680385909,0.9497549019607843,0.036260394479556465
5,0.25,0.5,0.949968364538798,0.04052400039553879,0.957983193277311,0.059596539298722495,0.9527310924369747,0.03428036259899168
5,0.25,0.5,0.9492778745270037,0.03786480719603785,0.9632352941176471,0.057382734440369836,0.9550682773109244,0.03260341019173161
5,0.25,0.5,0.9487408267400528,0.035668760800903226,0.9673202614379085,0.05526093129706531,0.9567927170868348,0.031080024127483365
5,0.25,0.5,0.9482294891640867,0.03382885088634786,0.9691176470588235,0.05326280715334073,0.957436974789916,0.02978860989293341
7,0.25,0.5,0.9320175438596491,0.02485380116959063,1,0,0.9632352941176471,0.01470588235294118
7,0.25,0.5,0.9439499484004128,0.028252302642112693,0.9558823529411764,0.06088813758903127,0.9485294117647058,0.02079725827019258
