max_depth,eta,cutoff,precision,precision_std,recall,recall_std,accuracy,accuracy_std
7,0.01,0.5,0.9157498866993191,0.067770881899685,0.9654820261437909,0.056685663729514994,0.9378342245989305,0.0510991967258974
7,0.01,0.5,0.9241748980293872,0.06911609128374505,0.9626838235294117,0.05618091978543234,0.9410204991087344,0.049840995455771954
9,0.01,0.5,0.8176691729323309,0.016290726817042578,0.9852941176470589,0.02941176470588236,0.8823529411764706,0
9,0.01,0.5,0.9088345864661654,0.09804169983011098,0.9770220588235294,0.03173286121623542,0.9336007130124777,0.055970587417206334
9,0.01,0.5,0.9250618376005373,0.08644043338229414,0.9846813725490196,0.027727215787632965,0.9483808674985146,0.05183076527902281
9,0.01,0.5,0.9198380448670697,0.07611571718524014,0.9572610294117647,0.05449574533935903,0.9347704991087344,0.051225388431201696
9,0.01,0.5,0.9306072779989188,0.0741592865770348,0.9628676470588236,0.05112249609153517,0.9434046345811051,0.05010691866341335
9,0.01,0.5,0.9137005094435435,0.0801873558576376,0.9482230392156863,0.06290691093279949,0.9275846702317291,0.05881897896673538
9,0.01,0.5,0.908485148445343,0.07554772982639422,0.9556197478991597,0.060921602773703724,0.928475935828877,0.0545536443615624
9,0.01,0.5,0.9125715637132046,0.07135597606231288,0.9611672794117647,0.05877857553505275,0.9337399732620321,0.05284235936355715
9,0.01,0.5,0.9157498866993191,0.067770881899685,0.9654820261437909,0.056685663729514994,0.9378342245989305,0.0510991967258974
9,0.01,0.5,0.9241748980293872,0.06911609128374505,0.9611213235294118,0.055985255811005837,0.9402629233511587,0.04914699821069112
3,0.05,0.5,0.8611842105263158,0.022368421052631593,1,0,0.9191176470588235,0.01470588235294118
3,0.05,0.5,0.9305921052631578,0.07563132910523246,1,0,0.9595588235294118,0.04429237109728576
3,0.05,0.5,0.9537280701754386,0.06933924150259209,1,0,0.9730392156862745,0.04055748143830734
3,0.05,0.5,0.9340460526315789,0.06903214788987763,0.96875,0.05590169943749474,0.9494763814616756,0.05461620383989215
3,0.05,0.5,0.9364181286549708,0.0638585678426616,0.975,0.051298917604257706,0.953698752228164,0.050210254155906506
3,0.05,0.5,0.927662574532737,0.06328483506990801,0.96875,0.04876184360034337,0.9462641117052881,0.04950614177147203
3,0.05,0.5,0.9221234765836159,0.060021239410203625,0.9732142857142857,0.04636238668868225,0.9455373058314235,0.04572805328282052
3,0.05,0.5,0.9300198067165463,0.06059672039505303,0.9765625,0.04419417382415922,0.9514260249554367,0.04574646856165625
3,0.05,0.5,0.9283545703856592,0.05790718111612474,0.9791666666666666,0.04225771273642581,0.9519211725094078,0.04336245319289605
3,0.05,0.5,0.9339566133470932,0.05808724276103116,0.971875,0.0468349187613752,0.9514260249554367,0.04132037089091449
5,0.05,0.5,0.8723684210526316,0.025828827832167483,1,0,0.9264705882352942,0.016980890270283114
5,0.05,0.5,0.9361842105263158,0.07028617516039891,1,0,0.9632352941176471,0.040845004401730216
5,0.05,0.5,0.9525541795665635,0.0629629053225198,1,0,0.9730392156862745,0.036473894393298414
5,0.05,0.5,0.9331656346749226,0.0641100898028315,0.96875,0.05590169943749474,0.9494763814616756,0.05246188344296775
5,0.05,0.5,0.9437547299621603,0.06195783122537865,0.975,0.051298917604257706,0.9581105169340464,0.050208193277439
5,0.05,0.5,0.9295178305240225,0.0653062132204988,0.953125,0.07197240564211428,0.9411021984551396,0.06018054130959278
5,0.05,0.5,0.9237136960047176,0.061989340297100896,0.9598214285714286,0.06849550056670582,0.9411128087598676,0.05554413080854019
5,0.05,0.5,0.933249484004128,0.06327638172312673,0.96484375,0.06533393594054984,0.9484737076648841,0.055484963711188696
5,0.05,0.5,0.934130260291251,0.05960449068917738,0.96875,0.0625,0.9509308774014656,0.052691791140536945
5,0.05,0.5,0.9391547342621259,0.05913095967411873,0.9625,0.06297893420697236,0.9505347593582888,0.05010759257979736
7,0.05,0.5,0.8723684210526316,0.025828827832167483,1,0,0.9264705882352942,0.016980890270283114
7,0.05,0.5,0.9361842105263158,0.07028617516039891,1,0,0.9632352941176471,0.040845004401730216
7,0.05,0.5,0.9525541795665635,0.0629629053225198,1,0,0.9730392156862745,0.036473894393298414
7,0.05,0.5,0.9331656346749226,0.0641100898028315,0.96875,0.05590169943749474,0.9494763814616756,0.05246188344296775
7,0.05,0.5,0.9412693498452013,0.0629182508415594,0.975,0.051298917604257706,0.9566399286987523,0.050254199429930785
7,0.05,0.5,0.9281002751977985,0.06504369046242761,0.9583333333333334,0.06559372097910025,0.9424019607843137,0.05704149016731593
7,0.05,0.5,0.92249864858224,0.061637296150079596,0.9642857142857143,0.06233443679525798,0.9422268907563025,0.05264872265699468
7,0.05,0.5,0.9285098469212246,0.0606767097552942,0.96875,0.05939887041393643,0.9476102941176471,0.05149311853350664
7,0.05,0.5,0.9299172495508925,0.05724683935660416,0.9722222222222222,0.056782095322437255,0.9501633986928104,0.0490116784104518
7,0.05,0.5,0.9369255245958032,0.058261953202770785,0.965625,0.05827034144663727,0.9506016042780748,0.04670212866599338
9,0.05,0.5,0.8611842105263158,0.022368421052631593,1,0,0.9191176470588235,0.01470588235294118
9,0.05,0.5,0.9305921052631578,0.07563132910523246,1,0,0.9595588235294118,0.04429237109728576
9,0.05,0.5,0.9488261093911249,0.0678335764686698,1,0,0.9705882352941176,0.039658815439014256
9,0.05,0.5,0.9303695820433436,0.06681627463691295,0.96875,0.05590169943749474,0.9476381461675579,0.05328098749479117
